"19","3","13759","2013"
"19","4","18380","2013"
"19","5","0","2013"
"19","6","3005","2013"
"19","7","515","2013"
"19","8","0","2013"
"19","9","0","2013"
"19","10","0","2013"
"19","11","0","2013"
"19","12","0","2013"
"19","13","0","2013"
"19","14","0","2013"
"19","15","0","2013"
"19","16","0","2013"
"19","17","0","2013"
"19","18","135","2013"
"19","19","0","2013"
"19","20","0","2013"
"19","21","3094","2013"
"19","22","0","2013"
"19","23","0","2013"
"19","24","0","2013"
"19","25","0","2013"
"19","26","497","2013"
"19","27","0","2013"
"19","28","0","2013"
"19","29","1359","2013"
"19","30","0","2013"
"19","31","0","2013"
"19","32","0","2013"
"19","33","0","2013"
"19","34","505","2013"
"20","0","47112","2013"
"20","1","53105","2013"
"20","2","3264","2013"
"20","3","9728","2013"
"20","4","18399","2013"
"20","5","0","2013"
"20","6","3352","2013"
"20","7","548","2013"
"20","8","0","2013"
"20","9","0","2013"
"20","10","0","2013"
"20","11","0","2013"
"20","12","0","2013"
"20","13","0","2013"
"20","14","0","2013"
"20","15","0","2013"
"20","16","0","2013"
"20","17","0","2013"
"20","18","0","2013"
"20","19","0","2013"
"20","20","0","2013"
"20","21","4034","2013"
"20","22","0","2013"
"20","23","0","2013"
"20","24","0","2013"
"20","25","0","2013"
"20","26","427","2013"
"20","27","0","2013"
"20","28","0","2013"
"20","29","0","2013"
"20","30","0","2013"
"20","31","0","2013"
"20","32","0","2013"
"20","33","0","2013"
"20","34","1469","2013"
"21","0","64459","2013"
"21","1","56421","2013"
"21","2","3921","2013"
"21","3","7626","2013"
"21","4","19343","2013"
"21","5","0","2013"
"21","6","3559","2013"
"21","7","610","2013"
"21","8","0","2013"
"21","9","0","2013"
"21","10","0","2013"
"21","11","0","2013"
"21","12","0","2013"
"21","13","0","2013"
"21","14","0","2013"
"21","15","0","2013"
"21","16","0","2013"
"21","17","0","2013"
"21","18","0","2013"
"21","19","0","2013"
"21","20","0","2013"
"21","21","5708","2013"
"21","22","0","2013"
"21","23","0","2013"
"21","24","0","2013"
"21","25","0","2013"
"21","26","637","2013"
"21","27","0","2013"
"21","28","0","2013"
"21","29","0","2013"
"21","30","0","2013"
"21","31","0","2013"
"21","32","0","2013"
"21","33","0","2013"
"21","34","0","2013"
"22","0","54002","2013"
"22","1","58029","2013"
"22","2","2783","2013"
"22","3","9594","2013"
"22","4","9320","2013"
"22","5","0","2013"
"22","6","3328","2013"
"22","7","1374","2013"
"22","8","0","2013"
"22","9","0","2013"
"22","10","0","2013"
"22","11","0","2013"
